index,daily_people_vaccinated,total_boosters,reproduction_rate,new_cases,location
131,127189.6254805226,81303985.08123852,0.6285355181823614,66.4161391011038,Madagascar
132,127189.6254805226,81303985.08123852,0.9189672206250457,95.99742945167937,Malawi
133,127059.21077404865,82289919.52121153,0.9974287744085836,6836.3448579663445,Malaysia
134,127189.6254805226,81303985.08123852,0.9297283767005504,239.05194895095212,Maldives
135,127189.6254805226,81303985.08123852,0.9731377105561937,34.80187028809485,Mali
136,127189.6254805226,81303985.08123852,1.010386819198874,137.6101657583729,Malta
137,127189.6254805226,81303985.08123852,0.40353104793555616,20.62134847016475,Marshall Islands
138,127189.6254805226,81303985.08123852,,313.51137779567796,Martinique
139,127189.6254805226,81303985.08123852,0.9351354132777382,67.93487686219153,Mauritania
140,127189.6254805226,81303985.08123852,0.7002720216714361,412.1795212263854,Mauritius
141,127189.6254805226,81303985.08123852,,43.296551637216105,Mayotte
142,127189.6254805226,81303985.08123852,0.9722207246386433,7726.2148288973385,Mexico
143,127189.6254805226,81303985.08123852,0.4924981757035439,29.933828804450428,Micronesia (country)
144,127189.6254805226,81303985.08123852,0.9193695763313925,603.9796909242046,Moldova
145,127189.6254805226,81303985.08123852,1.0116479321174134,20.246025952449877,Monaco
146,127189.6254805226,81303985.08123852,0.9686003864208269,1438.4124513863542,Mongolia
147,127189.6254805226,81303985.08123852,0.9893181863451361,310.8311139919198,Montenegro
148,127189.6254805226,81303985.08123852,,1.921941273457264,Montserrat
149,127189.6254805226,81303985.08123852,0.9980356277346578,1153.2205140145747,Morocco
150,127189.6254805226,81303985.08123852,0.8944549939248271,272.888839943111,Mozambique
151,127189.6254805226,81303985.08123852,0.9724643955037082,717.5906133185657,Myanmar
152,127189.6254805226,81303985.08123852,0.7337365964425382,194.9527582344279,Namibia
153,127189.6254805226,81303985.08123852,0.13444019760790432,6.826205429625062,Nauru
154,127189.6254805226,81303985.08123852,0.9753324082250535,1033.3719305753086,Nepal
155,127094.70190482217,81952581.61904302,1.0343218048906802,10844.777245720263,Netherlands
156,127059.21077404865,82289919.52121153,,112.41897725699471,New Caledonia
157,127189.6254805226,81303985.08123852,0.9387076812758526,2904.5651612822,New Zealand
158,127105.00048732018,81781197.81390637,0.9709132677790098,15.024536518444867,Nicaragua
159,127189.6254805226,81303985.08123852,0.7568590360725833,7.414735755729803,Niger
160,127189.6254805226,81303985.08123852,0.980678626678972,195.50969126401773,Nigeria
161,127189.6254805226,81303985.08123852,,0.801624859980114,Niue
162,127059.21077404865,82289919.52121153,,129327.35925012271,North America
163,127189.6254805226,81303985.08123852,,0.0,North Korea
164,127189.6254805226,81303985.08123852,0.9483278335867422,347.82832618025753,North Macedonia
165,136847.82396440476,67524757.54674159,,,Northern Cyprus
166,127451.2213202158,80556592.44705397,,,Northern Ireland
167,127189.6254805226,81303985.08123852,,19.08372874529596,Northern Mariana Islands
168,127189.6254805226,81303985.08123852,1.0066447783391872,2029.5757806501956,Norway
